Temperature (K);Pressure (MPa);Density (kg/m3);Volume (m3/kg);Internal Energy (kJ/kg);Enthalpy (kJ/kg);Entropy (J/g*K);Cv (J/g*K);Cp (J/g*K);Sound Spd. (m/s);Joule-Thomson (K/MPa);Viscosity (Pa*s);Therm. Cond. (W/m*K);Phase
370.450000000;8.00000000000;143.446420003;0.00697124403647;460.498303751;516.268256043;1.99549115401;0.815613786283;1.35231640226;270.101441622;5.80301901790;2.05952861536e-05;0.0287705493485;supercritical
370.500000000;8.00000000000;143.405282048;0.00697324384233;460.549913153;516.335863891;1.99567364365;0.815594194575;1.35199763549;270.136992697;5.80113298605;2.05967768788e-05;0.0287715078348;supercritical
370.550000000;8.00000000000;143.364179878;0.00697524305480;460.601511377;516.403455815;1.99585606568;0.815574668834;1.35167939408;270.172529367;5.79924775393;2.05982684207e-05;0.0287724703152;supercritical
370.600000000;8.00000000000;143.323113435;0.00697724167467;460.653098442;516.471031840;1.99603842020;0.815555208941;1.35136167684;270.208051650;5.79736332133;2.05997607773e-05;0.0287734367814;supercritical
370.650000000;8.00000000000;143.282082661;0.00697923970274;460.704674369;516.538591991;1.99622070729;0.815535814775;1.35104448262;270.243559563;5.79547968804;2.06012539470e-05;0.0287744072252;supercritical
370.700000000;8.00000000000;143.241087500;0.00698123713981;460.756239178;516.606136297;1.99640292704;0.815516486217;1.35072781024;270.279053123;5.79359685387;2.06027479278e-05;0.0287753816384;supercritical
370.750000000;8.00000000000;143.200127893;0.00698323398667;460.807792888;516.673664781;1.99658507954;0.815497223146;1.35041165855;270.314532348;5.79171481860;2.06042427182e-05;0.0287763600128;supercritical
370.800000000;8.00000000000;143.159203785;0.00698523024410;460.859335518;516.741177471;1.99676716487;0.815478025444;1.35009602639;270.349997256;5.78983358203;2.06057383163e-05;0.0287773423403;supercritical
370.850000000;8.00000000000;143.118315117;0.00698722591291;460.910867089;516.808674392;1.99694918313;0.815458892991;1.34978091260;270.385447863;5.78795314395;2.06072347203e-05;0.0287783286127;supercritical
370.900000000;8.00000000000;143.077461834;0.00698922099389;460.962387620;516.876155571;1.99713113441;0.815439825669;1.34946631604;270.420884187;5.78607350415;2.06087319285e-05;0.0287793188219;supercritical
370.950000000;8.00000000000;143.036643878;0.00699121548780;461.013897130;516.943621033;1.99731301878;0.815420823360;1.34915223556;270.456306245;5.78419466241;2.06102299391e-05;0.0287803129598;supercritical
371.000000000;8.00000000000;142.995861192;0.00699320939545;461.065395639;517.011070803;1.99749483635;0.815401885944;1.34883867001;270.491714054;5.78231661854;2.06117287505e-05;0.0287813110185;supercritical
371.050000000;8.00000000000;142.955113721;0.00699520271762;461.116883167;517.078504908;1.99767658719;0.815383013305;1.34852561826;270.527107631;5.78043937231;2.06132283607e-05;0.0287823129897;supercritical
371.100000000;8.00000000000;142.914401408;0.00699719545509;461.168359733;517.145923373;1.99785827139;0.815364205326;1.34821307917;270.562486993;5.77856292352;2.06147287682e-05;0.0287833188656;supercritical
371.150000000;8.00000000000;142.873724197;0.00699918760863;461.219825356;517.213326225;1.99803988904;0.815345461887;1.34790105161;270.597852158;5.77668727194;2.06162299712e-05;0.0287843286381;supercritical
371.200000000;8.00000000000;142.833082032;0.00700117917903;461.271280055;517.280713487;1.99822144023;0.815326782874;1.34758953444;270.633203143;5.77481241738;2.06177319679e-05;0.0287853422992;supercritical
371.250000000;8.00000000000;142.792474857;0.00700317016707;461.322723850;517.348085187;1.99840292504;0.815308168169;1.34727852654;270.668539964;5.77293835960;2.06192347567e-05;0.0287863598411;supercritical
371.300000000;8.00000000000;142.751902616;0.00700516057351;461.374156760;517.415441348;1.99858434357;0.815289617655;1.34696802680;270.703862639;5.77106509840;2.06207383357e-05;0.0287873812557;supercritical
371.350000000;8.00000000000;142.711365254;0.00700715039914;461.425578805;517.482781998;1.99876569589;0.815271131217;1.34665803407;270.739171184;5.76919263356;2.06222427034e-05;0.0287884065351;supercritical
371.400000000;8.00000000000;142.670862715;0.00700913964473;461.476990002;517.550107160;1.99894698209;0.815252708740;1.34634854727;270.774465617;5.76732096486;2.06237478579e-05;0.0287894356716;supercritical
371.450000000;8.00000000000;142.630394943;0.00701112831104;461.528390372;517.617416861;1.99912820225;0.815234350107;1.34603956526;270.809745953;5.76545009208;2.06252537977e-05;0.0287904686571;supercritical
371.500000000;8.00000000000;142.589961884;0.00701311639885;461.579779934;517.684711125;1.99930935648;0.815216055203;1.34573108694;270.845012211;5.76358001501;2.06267605209e-05;0.0287915054839;supercritical
371.550000000;8.00000000000;142.549563482;0.00701510390893;461.631158706;517.751989978;1.99949044484;0.815197823914;1.34542311120;270.880264407;5.76171073342;2.06282680258e-05;0.0287925461442;supercritical
371.600000000;8.00000000000;142.509199683;0.00701709084203;461.682526708;517.819253444;1.99967146742;0.815179656124;1.34511563694;270.915502558;5.75984224710;2.06297763109e-05;0.0287935906302;supercritical
371.650000000;8.00000000000;142.468870431;0.00701907719893;461.733883958;517.886501550;1.99985242432;0.815161551720;1.34480866307;270.950726680;5.75797455582;2.06312853744e-05;0.0287946389340;supercritical
371.700000000;8.00000000000;142.428575672;0.00702106298039;461.785230476;517.953734319;2.00003331560;0.815143510588;1.34450218848;270.985936790;5.75610765936;2.06327952146e-05;0.0287956910480;supercritical
371.750000000;8.00000000000;142.388315351;0.00702304818717;461.836566280;518.020951777;2.00021414137;0.815125532613;1.34419621208;271.021132905;5.75424155749;2.06343058298e-05;0.0287967469644;supercritical
371.800000000;8.00000000000;142.348089414;0.00702503282002;461.887891388;518.088153949;2.00039490170;0.815107617683;1.34389073278;271.056315042;5.75237625000;2.06358172185e-05;0.0287978066754;supercritical
371.850000000;8.00000000000;142.307897806;0.00702701687972;461.939205821;518.155340859;2.00057559668;0.815089765683;1.34358574949;271.091483216;5.75051173666;2.06373293788e-05;0.0287988701735;supercritical
371.900000000;8.00000000000;142.267740473;0.00702900036700;461.990509596;518.222512532;2.00075622639;0.815071976502;1.34328126114;271.126637446;5.74864801725;2.06388423091e-05;0.0287999374509;supercritical
371.950000000;8.00000000000;142.227617362;0.00703098328264;462.041802732;518.289668993;2.00093679091;0.815054250026;1.34297726664;271.161777746;5.74678509153;2.06403560078e-05;0.0288010085000;supercritical
372.000000000;8.00000000000;142.187528417;0.00703296562737;462.093085248;518.356810267;2.00111729034;0.815036586144;1.34267376491;271.196904135;5.74492295928;2.06418704732e-05;0.0288020833131;supercritical
372.050000000;8.00000000000;142.147473586;0.00703494740196;462.144357162;518.423936378;2.00129772475;0.815018984742;1.34237075488;271.232016628;5.74306162028;2.06433857037e-05;0.0288031618828;supercritical
372.100000000;8.00000000000;142.107452814;0.00703692860716;462.195618493;518.491047350;2.00147809423;0.815001445710;1.34206823548;271.267115241;5.74120107429;2.06449016976e-05;0.0288042442013;supercritical
372.150000000;8.00000000000;142.067466049;0.00703890924371;462.246869260;518.558143209;2.00165839885;0.814983968935;1.34176620564;271.302199992;5.73934132109;2.06464184533e-05;0.0288053302611;supercritical
372.200000000;8.00000000000;142.027513235;0.00704088931236;462.298109480;518.625223979;2.00183863871;0.814966554307;1.34146466429;271.337270896;5.73748236045;2.06479359691e-05;0.0288064200547;supercritical
372.250000000;8.00000000000;141.987594321;0.00704286881386;462.349339173;518.692289684;2.00201881389;0.814949201714;1.34116361038;271.372327970;5.73562419214;2.06494542435e-05;0.0288075135745;supercritical
372.300000000;8.00000000000;141.947709253;0.00704484774894;462.400558357;518.759340348;2.00219892447;0.814931911046;1.34086304285;271.407371230;5.73376681592;2.06509732746e-05;0.0288086108131;supercritical
372.350000000;8.00000000000;141.907857978;0.00704682611836;462.451767049;518.826375996;2.00237897052;0.814914682193;1.34056296064;271.442400693;5.73191023156;2.06524930611e-05;0.0288097117630;supercritical
372.400000000;8.00000000000;141.868040443;0.00704880392286;462.502965269;518.893396652;2.00255895215;0.814897515043;1.34026336270;271.477416374;5.73005443884;2.06540136011e-05;0.0288108164168;supercritical
372.450000000;8.00000000000;141.828256594;0.00705078116317;462.554153035;518.960402341;2.00273886941;0.814880409488;1.33996424798;271.512418291;5.72819943752;2.06555348931e-05;0.0288119247669;supercritical
372.500000000;8.00000000000;141.788506380;0.00705275784004;462.605330365;519.027393085;2.00291872241;0.814863365418;1.33966561544;271.547406459;5.72634522736;2.06570569356e-05;0.0288130368059;supercritical
372.550000000;8.00000000000;141.748789748;0.00705473395420;462.656497277;519.094368910;2.00309851122;0.814846382722;1.33936746403;271.582380894;5.72449180813;2.06585797268e-05;0.0288141525266;supercritical
372.600000000;8.00000000000;141.709106645;0.00705670950638;462.707653789;519.161329840;2.00327823592;0.814829461293;1.33906979271;271.617341613;5.72263917960;2.06601032652e-05;0.0288152719214;supercritical
372.650000000;8.00000000000;141.669457018;0.00705868449732;462.758799919;519.228275897;2.00345789659;0.814812601021;1.33877260045;271.652288631;5.72078734153;2.06616275491e-05;0.0288163949831;supercritical
372.700000000;8.00000000000;141.629840817;0.00706065892775;462.809935686;519.295207108;2.00363749332;0.814795801798;1.33847588621;271.687221965;5.71893629368;2.06631525770e-05;0.0288175217043;supercritical
372.750000000;8.00000000000;141.590257988;0.00706263279841;462.861061107;519.362123494;2.00381702618;0.814779063515;1.33817964896;271.722141631;5.71708603581;2.06646783473e-05;0.0288186520777;supercritical
372.800000000;8.00000000000;141.550708479;0.00706460611002;462.912176200;519.429025080;2.00399649526;0.814762386065;1.33788388767;271.757047645;5.71523656769;2.06662048584e-05;0.0288197860959;supercritical
372.850000000;8.00000000000;141.511192239;0.00706657886330;462.963280984;519.495911891;2.00417590064;0.814745769339;1.33758860132;271.791940023;5.71338788908;2.06677321087e-05;0.0288209237518;supercritical
372.900000000;8.00000000000;141.471709216;0.00706855105900;463.014375476;519.562783948;2.00435524240;0.814729213231;1.33729378889;271.826818780;5.71153999974;2.06692600967e-05;0.0288220650381;supercritical
372.950000000;8.00000000000;141.432259359;0.00707052269782;463.065459695;519.629641277;2.00453452062;0.814712717632;1.33699944936;271.861683933;5.70969289943;2.06707888207e-05;0.0288232099474;supercritical
373.000000000;8.00000000000;141.392842615;0.00707249378051;463.116533657;519.696483901;2.00471373537;0.814696282436;1.33670558171;271.896535497;5.70784658791;2.06723182791e-05;0.0288243584727;supercritical
373.050000000;8.00000000000;141.353458933;0.00707446430776;463.167597381;519.763311843;2.00489288675;0.814679907537;1.33641218493;271.931373489;5.70600106493;2.06738484705e-05;0.0288255106067;supercritical
373.100000000;8.00000000000;141.314108262;0.00707643428032;463.218650885;519.830125128;2.00507197483;0.814663592827;1.33611925801;271.966197924;5.70415633026;2.06753793932e-05;0.0288266663423;supercritical
373.150000000;8.00000000000;141.274790552;0.00707840369889;463.269694186;519.896923777;2.00525099968;0.814647338201;1.33582679995;272.001008819;5.70231238365;2.06769110457e-05;0.0288278256722;supercritical
373.200000000;8.00000000000;141.235505750;0.00708037256420;463.320727302;519.963707815;2.00542996140;0.814631143552;1.33553480973;272.035806188;5.70046922487;2.06784434265e-05;0.0288289885893;supercritical
373.250000000;8.00000000000;141.196253806;0.00708234087696;463.371750250;520.030477266;2.00560886006;0.814615008774;1.33524328636;272.070590047;5.69862685365;2.06799765339e-05;0.0288301550866;supercritical
373.300000000;8.00000000000;141.157034669;0.00708430863788;463.422763049;520.097232152;2.00578769573;0.814598933764;1.33495222884;272.105360413;5.69678526977;2.06815103664e-05;0.0288313251569;supercritical
373.350000000;8.00000000000;141.117848288;0.00708627584768;463.473765715;520.163972496;2.00596646850;0.814582918414;1.33466163617;272.140117301;5.69494447298;2.06830449226e-05;0.0288324987932;supercritical
373.400000000;8.00000000000;141.078694613;0.00708824250707;463.524758267;520.230698323;2.00614517845;0.814566962621;1.33437150737;272.174860726;5.69310446302;2.06845802007e-05;0.0288336759883;supercritical
373.450000000;8.00000000000;141.039573594;0.00709020861677;463.575740721;520.297409655;2.00632382565;0.814551066279;1.33408184144;272.209590705;5.69126523966;2.06861161994e-05;0.0288348567353;supercritical
373.500000000;8.00000000000;141.000485179;0.00709217417747;463.626713095;520.364106515;2.00650241019;0.814535229284;1.33379263739;272.244307252;5.68942680264;2.06876529171e-05;0.0288360410271;supercritical
373.550000000;8.00000000000;140.961429320;0.00709413918990;463.677675407;520.430788926;2.00668093214;0.814519451532;1.33350389424;272.279010384;5.68758915172;2.06891903522e-05;0.0288372288567;supercritical
373.600000000;8.00000000000;140.922405964;0.00709610365475;463.728627674;520.497456912;2.00685939158;0.814503732919;1.33321561102;272.313700116;5.68575228666;2.06907285032e-05;0.0288384202172;supercritical
373.650000000;8.00000000000;140.883415064;0.00709806757272;463.779569913;520.564110495;2.00703778860;0.814488073341;1.33292778673;272.348376463;5.68391620719;2.06922673687e-05;0.0288396151015;supercritical
373.700000000;8.00000000000;140.844456568;0.00710003094454;463.830502142;520.630749698;2.00721612325;0.814472472695;1.33264042042;272.383039441;5.68208091308;2.06938069470e-05;0.0288408135028;supercritical
373.750000000;8.00000000000;140.805530427;0.00710199377088;463.881424378;520.697374545;2.00739439564;0.814456930878;1.33235351109;272.417689066;5.68024640407;2.06953472367e-05;0.0288420154140;supercritical
373.800000000;8.00000000000;140.766636592;0.00710395605246;463.932336637;520.763985057;2.00757260582;0.814441447787;1.33206705779;272.452325352;5.67841267991;2.06968882363e-05;0.0288432208283;supercritical
373.850000000;8.00000000000;140.727775012;0.00710591778998;463.983238938;520.830581258;2.00775075389;0.814426023318;1.33178105955;272.486948316;5.67657974035;2.06984299442e-05;0.0288444297388;supercritical
373.900000000;8.00000000000;140.688945638;0.00710787898413;464.034131298;520.897163171;2.00792883992;0.814410657370;1.33149551540;272.521557972;5.67474758513;2.06999723590e-05;0.0288456421387;supercritical
373.950000000;8.00000000000;140.650148421;0.00710983963561;464.085013732;520.963730817;2.00810686398;0.814395349840;1.33121042438;272.556154335;5.67291621402;2.07015154792e-05;0.0288468580210;supercritical
374.000000000;8.00000000000;140.611383312;0.00711179974512;464.135886260;521.030284221;2.00828482615;0.814380100627;1.33092578553;272.590737422;5.67108562674;2.07030593032e-05;0.0288480773790;supercritical
374.050000000;8.00000000000;140.572650262;0.00711375931334;464.186748897;521.096823403;2.00846272651;0.814364909628;1.33064159790;272.625307248;5.66925582306;2.07046038296e-05;0.0288493002057;supercritical
374.100000000;8.00000000000;140.533949221;0.00711571834097;464.237601660;521.163348388;2.00864056514;0.814349776743;1.33035786053;272.659863827;5.66742680271;2.07061490569e-05;0.0288505264945;supercritical
374.150000000;8.00000000000;140.495280141;0.00711767682871;464.288444567;521.229859197;2.00881834211;0.814334701869;1.33007457247;272.694407174;5.66559856543;2.07076949836e-05;0.0288517562385;supercritical
374.200000000;8.00000000000;140.456642972;0.00711963477724;464.339277635;521.296355853;2.00899605750;0.814319684906;1.32979173277;272.728937306;5.66377111099;2.07092416082e-05;0.0288529894310;supercritical
374.250000000;8.00000000000;140.418037667;0.00712159218724;464.390100880;521.362838378;2.00917371139;0.814304725754;1.32950934050;272.763454237;5.66194443911;2.07107889293e-05;0.0288542260653;supercritical
374.300000000;8.00000000000;140.379464177;0.00712354905942;464.440914319;521.429306794;2.00935130384;0.814289824311;1.32922739470;272.797957983;5.66011854954;2.07123369454e-05;0.0288554661345;supercritical
374.350000000;8.00000000000;140.340922453;0.00712550539444;464.491717969;521.495761124;2.00952883495;0.814274980477;1.32894589443;272.832448558;5.65829344203;2.07138856550e-05;0.0288567096321;supercritical
374.400000000;8.00000000000;140.302412447;0.00712746119301;464.542511847;521.562201391;2.00970630478;0.814260194153;1.32866483877;272.866925977;5.65646911631;2.07154350567e-05;0.0288579565512;supercritical
374.450000000;8.00000000000;140.263934110;0.00712941645579;464.593295969;521.628627616;2.00988371340;0.814245465238;1.32838422677;272.901390256;5.65464557214;2.07169851490e-05;0.0288592068853;supercritical
374.500000000;8.00000000000;140.225487395;0.00713137118347;464.644070353;521.695039821;2.01006106090;0.814230793633;1.32810405750;272.935841410;5.65282280924;2.07185359304e-05;0.0288604606277;supercritical
374.550000000;8.00000000000;140.187072254;0.00713332537673;464.694835015;521.761438029;2.01023834735;0.814216179239;1.32782433004;272.970279453;5.65100082736;2.07200873995e-05;0.0288617177717;supercritical
374.600000000;8.00000000000;140.148688638;0.00713527903626;464.745589971;521.827822261;2.01041557283;0.814201621956;1.32754504345;273.004704400;5.64917962625;2.07216395548e-05;0.0288629783108;supercritical
374.650000000;8.00000000000;140.110336500;0.00713723216272;464.796335239;521.894192540;2.01059273741;0.814187121685;1.32726619682;273.039116267;5.64735920563;2.07231923949e-05;0.0288642422383;supercritical
374.700000000;8.00000000000;140.072015793;0.00713918475679;464.847070834;521.960548888;2.01076984116;0.814172678329;1.32698778922;273.073515069;5.64553956526;2.07247459184e-05;0.0288655095476;supercritical
374.750000000;8.00000000000;140.033726467;0.00714113681915;464.897796773;522.026891327;2.01094688416;0.814158291788;1.32670981973;273.107900819;5.64372070486;2.07263001238e-05;0.0288667802322;supercritical
374.800000000;8.00000000000;139.995468477;0.00714308835048;464.948513074;522.093219878;2.01112386649;0.814143961965;1.32643228743;273.142273534;5.64190262418;2.07278550097e-05;0.0288680542856;supercritical
374.850000000;8.00000000000;139.957241775;0.00714503935143;464.999219751;522.159534563;2.01130078821;0.814129688761;1.32615519142;273.176633228;5.64008532295;2.07294105746e-05;0.0288693317011;supercritical
374.900000000;8.00000000000;139.919046313;0.00714698982270;465.049916822;522.225835404;2.01147764941;0.814115472079;1.32587853079;273.210979915;5.63826880091;2.07309668172e-05;0.0288706124724;supercritical
374.950000000;8.00000000000;139.880882044;0.00714893976493;465.100604304;522.292122423;2.01165445015;0.814101311821;1.32560230461;273.245313611;5.63645305780;2.07325237360e-05;0.0288718965928;supercritical
375.000000000;8.00000000000;139.842748922;0.00715088917881;465.151282211;522.358395642;2.01183119052;0.814087207890;1.32532651199;273.279634330;5.63463809335;2.07340813295e-05;0.0288731840559;supercritical
375.050000000;8.00000000000;139.804646898;0.00715283806500;465.201950561;522.424655081;2.01200787058;0.814073160189;1.32505115203;273.313942086;5.63282390730;2.07356395964e-05;0.0288744748553;supercritical
375.100000000;8.00000000000;139.766575928;0.00715478642417;465.252609371;522.490900764;2.01218449041;0.814059168621;1.32477622382;273.348236896;5.63101049939;2.07371985353e-05;0.0288757689845;supercritical
375.150000000;8.00000000000;139.728535963;0.00715673425697;465.303258655;522.557132711;2.01236105008;0.814045233089;1.32450172647;273.382518773;5.62919786934;2.07387581447e-05;0.0288770664371;supercritical
375.200000000;8.00000000000;139.690526956;0.00715868156408;465.353898431;522.623350944;2.01253754967;0.814031353498;1.32422765907;273.416787731;5.62738601689;2.07403184233e-05;0.0288783672067;supercritical
375.250000000;8.00000000000;139.652548863;0.00716062834615;465.404528715;522.689555484;2.01271398925;0.814017529751;1.32395402075;273.451043786;5.62557494178;2.07418793696e-05;0.0288796712868;supercritical
375.300000000;8.00000000000;139.614601635;0.00716257460385;465.455149522;522.755746353;2.01289036889;0.814003761752;1.32368081059;273.485286952;5.62376464373;2.07434409822e-05;0.0288809786711;supercritical
375.350000000;8.00000000000;139.576685228;0.00716452033783;465.505760870;522.821923572;2.01306668866;0.813990049406;1.32340802773;273.519517244;5.62195512248;2.07450032598e-05;0.0288822893533;supercritical
375.400000000;8.00000000000;139.538799593;0.00716646554876;465.556362773;522.888087163;2.01324294865;0.813976392617;1.32313567127;273.553734675;5.62014637777;2.07465662009e-05;0.0288836033269;supercritical
375.450000000;8.00000000000;139.500944686;0.00716841023728;465.606955248;522.954237146;2.01341914891;0.813962791290;1.32286374032;273.587939262;5.61833840932;2.07481298042e-05;0.0288849205857;supercritical
375.500000000;8.00000000000;139.463120461;0.00717035440405;465.657538312;523.020373544;2.01359528953;0.813949245329;1.32259223401;273.622131017;5.61653121686;2.07496940683e-05;0.0288862411234;supercritical
375.550000000;8.00000000000;139.425326871;0.00717229804974;465.708111979;523.086496377;2.01377137057;0.813935754640;1.32232115147;273.656309956;5.61472480013;2.07512589918e-05;0.0288875649336;supercritical
375.600000000;8.00000000000;139.387563870;0.00717424117499;465.758676266;523.152605666;2.01394739211;0.813922319129;1.32205049180;273.690476093;5.61291915885;2.07528245733e-05;0.0288888920101;supercritical
375.650000000;8.00000000000;139.349831414;0.00717618378044;465.809231190;523.218701433;2.01412335422;0.813908938702;1.32178025415;273.724629442;5.61111429275;2.07543908115e-05;0.0288902223467;supercritical
375.700000000;8.00000000000;139.312129456;0.00717812586676;465.859776765;523.284783699;2.01429925697;0.813895613263;1.32151043763;273.758770018;5.60931020157;2.07559577049e-05;0.0288915559370;supercritical
375.750000000;8.00000000000;139.274457950;0.00718006743460;465.910313007;523.350852484;2.01447510043;0.813882342719;1.32124104138;273.792897835;5.60750688503;2.07575252523e-05;0.0288928927749;supercritical
375.800000000;8.00000000000;139.236816852;0.00718200848459;465.960839933;523.416907810;2.01465088468;0.813869126976;1.32097206454;273.827012907;5.60570434285;2.07590934522e-05;0.0288942328541;supercritical
375.850000000;8.00000000000;139.199206116;0.00718394901739;466.011357558;523.482949697;2.01482660978;0.813855965942;1.32070350624;273.861115249;5.60390257478;2.07606623033e-05;0.0288955761685;supercritical
375.900000000;8.00000000000;139.161625697;0.00718588903364;466.061865898;523.548978167;2.01500227582;0.813842859522;1.32043536562;273.895204874;5.60210158052;2.07622318042e-05;0.0288969227118;supercritical
375.950000000;8.00000000000;139.124075550;0.00718782853399;466.112364969;523.614993241;2.01517788285;0.813829807623;1.32016764182;273.929281798;5.60030135982;2.07638019536e-05;0.0288982724779;supercritical
376.000000000;8.00000000000;139.086555629;0.00718976751907;466.162854786;523.680994939;2.01535343095;0.813816810154;1.31990033398;273.963346034;5.59850191240;2.07653727501e-05;0.0288996254607;supercritical
376.050000000;8.00000000000;139.049065890;0.00719170598954;466.213335365;523.746983281;2.01552892020;0.813803867020;1.31963344125;273.997397596;5.59670323797;2.07669441924e-05;0.0289009816541;supercritical
376.100000000;8.00000000000;139.011606288;0.00719364394602;466.263806721;523.812958290;2.01570435065;0.813790978130;1.31936696278;274.031436500;5.59490533628;2.07685162792e-05;0.0289023410518;supercritical
376.150000000;8.00000000000;138.974176778;0.00719558138917;466.314268871;523.878919984;2.01587972239;0.813778143392;1.31910089772;274.065462757;5.59310820704;2.07700890090e-05;0.0289037036479;supercritical
376.200000000;8.00000000000;138.936777316;0.00719751831961;466.364721829;523.944868386;2.01605503548;0.813765362713;1.31883524521;274.099476384;5.59131184997;2.07716623806e-05;0.0289050694362;supercritical
376.250000000;8.00000000000;138.899407857;0.00719945473798;466.415165612;524.010803516;2.01623029000;0.813752636002;1.31857000443;274.133477394;5.58951626480;2.07732363926e-05;0.0289064384107;supercritical
376.300000000;8.00000000000;138.862068357;0.00720139064493;466.465600234;524.076725393;2.01640548600;0.813739963168;1.31830517451;274.167465800;5.58772145126;2.07748110437e-05;0.0289078105653;supercritical
376.350000000;8.00000000000;138.824758771;0.00720332604108;466.516025711;524.142634040;2.01658062358;0.813727344118;1.31804075463;274.201441618;5.58592740907;2.07763863326e-05;0.0289091858939;supercritical
376.400000000;8.00000000000;138.787479055;0.00720526092706;466.566442059;524.208529476;2.01675570278;0.813714778762;1.31777674395;274.235404860;5.58413413794;2.07779622579e-05;0.0289105643907;supercritical
376.450000000;8.00000000000;138.750229165;0.00720719530352;466.616849293;524.274411721;2.01693072369;0.813702267008;1.31751314163;274.269355542;5.58234163761;2.07795388184e-05;0.0289119460495;supercritical
376.500000000;8.00000000000;138.713009057;0.00720912917107;466.667247428;524.340280797;2.01710568637;0.813689808767;1.31724994683;274.303293676;5.58054990779;2.07811160126e-05;0.0289133308643;supercritical
376.550000000;8.00000000000;138.675818687;0.00721106253035;466.717636480;524.406136723;2.01728059090;0.813677403947;1.31698715873;274.337219278;5.57875894821;2.07826938394e-05;0.0289147188293;supercritical
376.600000000;8.00000000000;138.638658011;0.00721299538199;466.768016463;524.471979519;2.01745543734;0.813665052458;1.31672477649;274.371132360;5.57696875858;2.07842722973e-05;0.0289161099384;supercritical
376.650000000;8.00000000000;138.601526986;0.00721492772661;466.818387394;524.537809207;2.01763022575;0.813652754211;1.31646279930;274.405032936;5.57517933863;2.07858513851e-05;0.0289175041857;supercritical
376.700000000;8.00000000000;138.564425567;0.00721685956484;466.868749287;524.603625806;2.01780495622;0.813640509114;1.31620122632;274.438921021;5.57339068808;2.07874311015e-05;0.0289189015653;supercritical
376.750000000;8.00000000000;138.527353711;0.00721879089730;466.919102158;524.669429336;2.01797962881;0.813628317080;1.31594005674;274.472796629;5.57160280664;2.07890114451e-05;0.0289203020712;supercritical
376.800000000;8.00000000000;138.490311376;0.00722072172463;466.969446021;524.735219818;2.01815424359;0.813616178017;1.31567928973;274.506659772;5.56981569404;2.07905924147e-05;0.0289217056976;supercritical
376.850000000;8.00000000000;138.453298516;0.00722265204743;467.019780893;524.800997272;2.01832880062;0.813604091837;1.31541892449;274.540510465;5.56802934999;2.07921740090e-05;0.0289231124386;supercritical
376.900000000;8.00000000000;138.416315090;0.00722458186633;467.070106787;524.866761718;2.01850329998;0.813592058451;1.31515896018;274.574348722;5.56624377421;2.07937562267e-05;0.0289245222883;supercritical
376.950000000;8.00000000000;138.379361053;0.00722651118195;467.120423719;524.932513175;2.01867774173;0.813580077769;1.31489939601;274.608174556;5.56445896643;2.07953390665e-05;0.0289259352408;supercritical
377.000000000;8.00000000000;138.342436363;0.00722843999491;467.170731705;524.998251664;2.01885212594;0.813568149704;1.31464023115;274.641987981;5.56267492635;2.07969225271e-05;0.0289273512904;supercritical
377.050000000;8.00000000000;138.305540977;0.00723036830583;467.221030758;525.063977205;2.01902645269;0.813556274166;1.31438146480;274.675789011;5.56089165370;2.07985066072e-05;0.0289287704312;supercritical
377.100000000;8.00000000000;138.268674852;0.00723229611532;467.271320894;525.129689817;2.01920072203;0.813544451068;1.31412309616;274.709577659;5.55910914819;2.08000913055e-05;0.0289301926574;supercritical
377.150000000;8.00000000000;138.231837944;0.00723422342400;467.321602129;525.195389521;2.01937493404;0.813532680320;1.31386512442;274.743353939;5.55732740954;2.08016766209e-05;0.0289316179633;supercritical
377.200000000;8.00000000000;138.195030213;0.00723615023248;467.371874476;525.261076336;2.01954908878;0.813520961837;1.31360754878;274.777117865;5.55554643747;2.08032625519e-05;0.0289330463429;supercritical
377.250000000;8.00000000000;138.158251613;0.00723807654137;467.422137951;525.326750282;2.01972318633;0.813509295528;1.31335036844;274.810869449;5.55376623168;2.08048490974e-05;0.0289344777907;supercritical
377.300000000;8.00000000000;138.121502104;0.00724000235129;467.472392569;525.392411379;2.01989722674;0.813497681309;1.31309358260;274.844608707;5.55198679190;2.08064362560e-05;0.0289359123008;supercritical
377.350000000;8.00000000000;138.084781643;0.00724192766285;467.522638344;525.458059647;2.02007121010;0.813486119090;1.31283719047;274.878335650;5.55020811785;2.08080240266e-05;0.0289373498675;supercritical
377.400000000;8.00000000000;138.048090187;0.00724385247666;467.572875292;525.523695105;2.02024513645;0.813474608785;1.31258119125;274.912050294;5.54843020922;2.08096124077e-05;0.0289387904851;supercritical
377.450000000;8.00000000000;138.011427694;0.00724577679332;467.623103426;525.589317773;2.02041900588;0.813463150307;1.31232558415;274.945752650;5.54665306575;2.08112013983e-05;0.0289402341478;supercritical
377.500000000;8.00000000000;137.974794122;0.00724770061344;467.673322762;525.654927670;2.02059281844;0.813451743569;1.31207036838;274.979442733;5.54487668714;2.08127909970e-05;0.0289416808501;supercritical
377.550000000;8.00000000000;137.938189429;0.00724962393763;467.723533315;525.720524816;2.02076657421;0.813440388485;1.31181554316;275.013120556;5.54310107310;2.08143812026e-05;0.0289431305862;supercritical
377.600000000;8.00000000000;137.901613573;0.00725154676649;467.773735099;525.786109231;2.02094027325;0.813429084968;1.31156110771;275.046786133;5.54132622336;2.08159720138e-05;0.0289445833504;supercritical
